,time,pos_x,v_x,a_x,pos_y,v_y,a_y,yaw,w
6716,1713795805.109,0.5428718728321488,-0.004621786786886789,-0.03900522715417819,-0.7545151224236802,-0.0042002690889999875,-0.07211135552007501,0.6577983930405595,0.20435442960055272
6717,1713795805.1254897,0.5428564555134022,-0.003977155362225303,-0.03481779046652136,-0.7565226872832659,-0.007112095180197928,-0.11589244819461164,0.642340252672939,0.06341208247160746
6718,1713795805.13,0.5428207091456677,-0.0029184571906628837,-0.03481772320700251,-0.7565672552361066,-0.004560690444411488,-0.11589196350182683,0.6488656685085418,0.11090959439050757
6719,1713795805.1454923,0.5427549476529965,-0.002206477306147304,-0.03481759154858333,-0.7566801343781436,-0.004133927445361608,-0.11589143814358763,0.6552205823328534,0.14177740082991885
6720,1713795805.15,0.5429417562195685,0.0024105541552617953,-0.042359349889641344,-0.7666131418228304,-0.010740180397429723,-0.2100387596683913,0.647523255562362,0.07324777843306175
6721,1713795805.165452,0.5425285698693756,-0.007722918818656741,-0.04235976502694265,-0.7664717470287585,-0.0027205721001634098,-0.21003746613323038,0.6515328222004562,0.09792055122262427
6722,1713795805.172,0.5424774867628025,-0.009064889756830119,-0.05314385919067535,-0.7713444465224248,-0.003993266326437949,-0.24461069810574812,0.648514184878823,0.07240543034886386
6723,1713795805.180142,0.54274271121722,0.002124129771298465,-0.05314333367497699,-0.7715045210630204,-0.003987648958763785,-0.2446099740038519,0.6504063365740854,0.07663739962580346
6724,1713795805.1855204,0.5427545505692525,0.001946554376896379,-0.06346766762052265,-0.7725673987564429,-0.005372440019083605,-0.2504671838797234,0.6494880901085861,0.0665916174790091
6725,1713795805.195,0.5425969766639148,-0.0030661884945240173,-0.063467837390712,-0.7724984258717871,0.000139327141929017,-0.25046588435464495,0.6489908530384243,0.05483801823251046
6726,1713795805.2055044,0.5425918055657483,-0.0030495934738810297,-0.05802647976615195,-0.7687692728144616,-0.0005009176831259894,-0.2328567366618513,0.6479959106064949,0.04493932752420825
6727,1713795805.207,0.5426993929821925,0.002701934608123669,-0.05802618922601492,-0.7687943245043591,-0.0007457791983454527,-0.23285624876307345,0.6461588977772598,0.025412530828915005
6728,1713795805.2254956,0.5427126604036464,0.0024945727942723935,-0.037265943795165214,-0.7668937124359873,-0.0015452005974955442,-0.22510463508613265,0.6449683970706037,0.014984036821797043
6729,1713795805.228,0.5426163018438822,-0.00216720096752987,-0.03726611821286333,-0.7668364519000562,0.0008931820967213499,-0.22510381075387434,0.6436844844182437,0.0032829385180577608
6730,1713795805.2455192,0.5426112128596104,-0.002080817250605696,-0.02672868143824999,-0.7666772600375302,-2.3470969616470984e-05,-0.22454424118937807,0.6430000075040495,-0.0023163501429701054
6731,1713795805.248,0.5426986152155859,0.0026729022075761724,-0.026728458232393698,-0.7666609590350824,0.0005838047481981023,-0.2245436636087145,0.6413013221543198,-0.015159584874833092
6732,1713795805.265502,0.5427204442898772,0.0029723527589509257,-0.026627852106623762,-0.7706438376731628,-0.0013165189486685407,-0.23744700290678059,0.6415014295649843,-0.012901283000567436
6733,1713795805.27,0.5426181867772334,-0.002799377324929642,-0.02662808207945403,-0.7705966984883452,0.0012260012192945435,-0.23744616981081912,0.640230970422002,-0.02129457557892185
6734,1713795805.285488,0.5425917438887121,-0.0033401716540156644,-0.025756373932887197,-0.7754137364492423,-0.0006972900431238139,-0.2516999267382425,0.6408917308026099,-0.01507881522724579
6735,1713795805.291,0.5231452802319064,-0.005151543443518699,-0.025756323110985985,-0.7304859230373398,-0.0013893303545917174,-0.2513499517824265,0.640805179499558,-0.01507881522724579
